"Date","Time","Chennai","Delhi","Hyderabad","Kolkata","Mumbai"
"1/1/2015","1:00 AM",75,NA,NA,199.2,75.7
"1/1/2015","2:00 AM",113,NA,NA,219.4,107.4
"1/1/2015","3:00 AM",93,NA,NA,196.5,134.7
"1/1/2015","4:00 AM",71,NA,NA,220.5,128.4
"1/1/2015","5:00 AM",59,NA,NA,193.8,99.2
"1/1/2015","6:00 AM",56,NA,NA,187.4,103.8
"1/1/2015","7:00 AM",71,NA,NA,208.2,122.5
"1/1/2015","8:00 AM",91,NA,NA,219.1,94.8
"1/1/2015","9:00 AM",71,NA,NA,225.9,116.9
"1/1/2015","10:00 AM",73,436,NA,163,137.1
"1/1/2015","11:00 AM",58,291,NA,110.5,118.8
"1/1/2015","12:00 PM",NA,270,NA,85,105
"1/1/2015","1:00 PM",29,207,NA,75.8,79.3
"1/1/2015","2:00 PM",35,163,NA,61.2,63.3
"1/1/2015","3:00 PM",56,313,NA,34.1,45.9
"1/1/2015","4:00 PM",56,233,NA,40.1,65.3
"1/1/2015","5:00 PM",37,173,NA,48,46.3
"1/1/2015","6:00 PM",39,178,NA,50.3,58.1
"1/1/2015","7:00 PM",NA,266,NA,62.9,47.6
"1/1/2015","8:00 PM",45,449,NA,48,43.1
"1/1/2015","9:00 PM",33,290,NA,51.4,48.8
"1/1/2015","10:00 PM",46,329,NA,64.6,64.5
"1/1/2015","11:00 PM",66,281,NA,43.9,70.2
"01/01/2015","11:59 PM",66,267,NA,40.7,77.2
"2/1/2015","1:00 AM",68,259,NA,29,125.2
"2/1/2015","2:00 AM",62,304,NA,28,101.8
"2/1/2015","3:00 AM",57,375,NA,28.1,100.1
"2/1/2015","4:00 AM",51,457,NA,34.1,101
"2/1/2015","5:00 AM",51,430,NA,37,99.7
"2/1/2015","6:00 AM",68,302,NA,36,87
"2/1/2015","7:00 AM",76,154,NA,38.1,100.1
"2/1/2015","8:00 AM",103,58,NA,44.1,117.1
"2/1/2015","9:00 AM",51,40,NA,60.8,162.6
"2/1/2015","10:00 AM",31,37,NA,50.1,144.7
"2/1/2015","11:00 AM",24,50,NA,54.9,125.9
"2/1/2015","12:00 PM",16,62,NA,47.9,97.6
"2/1/2015","1:00 PM",NA,54,NA,44,51
"2/1/2015","2:00 PM",20,54,NA,41.8,63.2
"2/1/2015","3:00 PM",21,62,NA,32.1,39.7
"2/1/2015","4:00 PM",19,104,NA,35.2,57.7
"2/1/2015","5:00 PM",19,107,NA,42.8,43.9
"2/1/2015","6:00 PM",26,83,NA,34.2,70.9
"2/1/2015","7:00 PM",26,93,NA,58.9,51.7
"2/1/2015","8:00 PM",27,88,NA,47.3,71.3
"2/1/2015","9:00 PM",26,81,NA,65,53.6
"2/1/2015","10:00 PM",31,87,NA,63,62.3
"2/1/2015","11:00 PM",NA,89,NA,62,90
"02/01/2015","11:59 PM",30,93,NA,42.8,102.1
"3/1/2015","1:00 AM",32,85,NA,37.8,121.7
"3/1/2015","2:00 AM",29,81,NA,28.9,118
"3/1/2015","3:00 AM",30,80,NA,21,117.3
"3/1/2015","4:00 AM",40,93,NA,20,110.1
"3/1/2015","5:00 AM",44,116,NA,23.1,128.2
"3/1/2015","6:00 AM",37,110,NA,29.2,187.4
"3/1/2015","7:00 AM",63,95,NA,38.2,144.3
"3/1/2015","8:00 AM",81,101,NA,49.1,149.4
"3/1/2015","9:00 AM",57,92,NA,55.1,156.3
"3/1/2015","10:00 AM",19,94,62,59.1,168.5
"3/1/2015","11:00 AM",23,83,43,65.3,138.5
"3/1/2015","12:00 PM",19,78,42.9,32,94.6
"3/1/2015","1:00 PM",23,81,43.3,44.6,67.5
"3/1/2015","2:00 PM",NA,101,52.2,34.9,70.5
"3/1/2015","3:00 PM",21,116,45.7,28,34
"3/1/2015","4:00 PM",26,137,43.3,27.8,34.1
"3/1/2015","5:00 PM",23,125,39.3,21.4,35.7
"3/1/2015","6:00 PM",22,118,49.7,36.6,32.9
"3/1/2015","7:00 PM",37,113,54,69.5,46.7
"3/1/2015","8:00 PM",23,118,47.9,43.8,65.7
"3/1/2015","9:00 PM",25,134,51.6,128.4,50.3
"3/1/2015","10:00 PM",26,174,34,148.9,53.1
"3/1/2015","11:00 PM",23,206,34.2,144.8,54.2
"03/01/2015","11:59 PM",25,202,35.4,131.9,57.4
"4/1/2015","1:00 AM",19,215,30.8,125.8,73.1
"4/1/2015","2:00 AM",27,189,29,114.8,95.8
"4/1/2015","3:00 AM",25,160,29.3,105.9,70.9
"4/1/2015","4:00 AM",NA,153,31,103,70
"4/1/2015","5:00 AM",20,131,31.2,101,96.1
"4/1/2015","6:00 AM",46,133,40.3,100.9,93.6
"4/1/2015","7:00 AM",70,128,43.9,90,54.7
"4/1/2015","8:00 AM",83,115,52.4,87.1,75
"4/1/2015","9:00 AM",92,82,63.4,93.8,74.6
"4/1/2015","10:00 AM",52,96,66,74,68.7
"4/1/2015","11:00 AM",67,123,64.7,69,53.1
"4/1/2015","12:00 PM",37,139,53.4,67,53.5
"4/1/2015","1:00 PM",22,141,42,63,46
"4/1/2015","2:00 PM",20,142,42.9,56,34.8
"4/1/2015","3:00 PM",18,127,50.1,55,32.6
"4/1/2015","4:00 PM",22,111,57,49.9,39.5
"4/1/2015","5:00 PM",24,111,43.6,44.9,46.1
"4/1/2015","6:00 PM",26,128,59.8,39.1,47.2
"4/1/2015","7:00 PM",21,164,73.6,45.1,49.8
"4/1/2015","8:00 PM",26,191,78.9,50.9,60.7
"4/1/2015","9:00 PM",23,181,83.8,47.1,81
"4/1/2015","10:00 PM",22,176,81.8,58.9,88.5
"4/1/2015","11:00 PM",14,164,74.5,53.1,44.8
"04/01/2015","11:59 PM",20,174,85.5,56,54.3
"5/1/2015","1:00 AM",16,135,80.3,56,62
"5/1/2015","2:00 AM",13,120,67.6,58.9,61.4
"5/1/2015","3:00 AM",14,113,57.3,45,51.8
"5/1/2015","4:00 AM",15,118,59.5,48.1,27.2
"5/1/2015","5:00 AM",23,140,56.6,55.1,42.3
"5/1/2015","6:00 AM",47,125,60.2,58.1,45.4
"5/1/2015","7:00 AM",53,117,54.6,64.2,49.7
"5/1/2015","8:00 AM",73,125,59.6,77.1,56.5
"5/1/2015","9:00 AM",66,135,63.4,83.9,51.4
"5/1/2015","10:00 AM",NA,146,59,69,56
"5/1/2015","11:00 AM",60,124,50.4,72.8,67.3
"5/1/2015","12:00 PM",27,130,43.1,63.1,56.5
"5/1/2015","1:00 PM",20,113,35.4,69.1,52.1
"5/1/2015","2:00 PM",25,97,30.9,70.8,53
"5/1/2015","3:00 PM",18,89,30.7,55.3,42.4
"5/1/2015","4:00 PM",23,83,35,66,37.2
"5/1/2015","5:00 PM",19,78,36,64,47.9
"5/1/2015","6:00 PM",26,98,43.6,61.2,46.5
"5/1/2015","7:00 PM",45,105,48,69.3,40.4
"5/1/2015","8:00 PM",28,119,49,92.3,57.2
"5/1/2015","9:00 PM",36,129,55.9,131,49.2
"5/1/2015","10:00 PM",37,144,63,182.5,63.1
"5/1/2015","11:00 PM",34,131,62,208.6,65.4
"05/01/2015","11:59 PM",31,129,54.6,164.8,84.7
"6/1/2015","1:00 AM",NA,133,59,206,93.2
"6/1/2015","2:00 AM",32,143,64.7,191.5,100.5
"6/1/2015","3:00 AM",NA,147,62.2,172.1,105.2
"6/1/2015","4:00 AM",24,149,54.4,137.8,65.3
"6/1/2015","5:00 AM",26,148,50.6,130.1,86.4
"6/1/2015","6:00 AM",53,136,55.1,172.9,52
"6/1/2015","7:00 AM",83,115,56,170.9,54.1
"6/1/2015","8:00 AM",109,118,54.2,242,80.8
"6/1/2015","9:00 AM",105,116,49,178,124.5
"6/1/2015","10:00 AM",73,156,47.8,177.1,107.7
"6/1/2015","11:00 AM",66,176,38.8,144.3,93.1
"6/1/2015","12:00 PM",30,210,36.8,112,82.4
"6/1/2015","1:00 PM",35,243,35.3,85,78.2
"6/1/2015","2:00 PM",42,174,38.1,96.8,95.7
"6/1/2015","3:00 PM",46,161,45.8,79.5,47.3
"6/1/2015","4:00 PM",38,160,43.9,95.3,59.6
"6/1/2015","5:00 PM",30,160,43.6,102,56.1
"6/1/2015","6:00 PM",48,183,48,106.2,64.8
"6/1/2015","7:00 PM",54,176,50.3,129.5,44.7
"6/1/2015","8:00 PM",50,175,70.4,185.2,53.3
"6/1/2015","9:00 PM",49,196,88.9,192.4,58.7
"6/1/2015","10:00 PM",56,276,53.5,172.1,75.1
"6/1/2015","11:00 PM",53,243,56.2,188.8,66.3
"06/01/2015","11:59 PM",47,208,51.9,235.6,70.8
"7/1/2015","1:00 AM",53,212,57.4,184.1,89.3
"7/1/2015","2:00 AM",58,217,53.6,153,92.4
"7/1/2015","3:00 AM",70,211,81.6,151.7,98.3
"7/1/2015","4:00 AM",66,197,99.8,137.8,109.9
"7/1/2015","5:00 AM",64,180,97.3,182.3,91.9
"7/1/2015","6:00 AM",87,177,95.4,261.6,115
"7/1/2015","7:00 AM",NA,170,109.7,294,150.6
"7/1/2015","8:00 AM",111,197,106.2,259.5,125.3
"7/1/2015","9:00 AM",114,192,124.2,278.7,130
"7/1/2015","10:00 AM",71,232,137.6,241.3,139.7
"7/1/2015","11:00 AM",75,304,119.3,182.5,125.6
"7/1/2015","12:00 PM",45,296,81.9,128.5,110.7
"7/1/2015","1:00 PM",41,317,89.5,102.8,106.6
"7/1/2015","2:00 PM",38,272,51,93.8,86.5
"7/1/2015","3:00 PM",35,235,45.5,85.1,50
"7/1/2015","4:00 PM",38,231,49.5,87.7,66
"7/1/2015","5:00 PM",48,215,45.6,74,64.9
"7/1/2015","6:00 PM",44,220,43.1,107.6,50.9
"7/1/2015","7:00 PM",42,221,45.9,131.8,60.3
"7/1/2015","8:00 PM",37,196,62.5,188.1,65.2
"7/1/2015","9:00 PM",40,208,81.4,194.3,78.1
"7/1/2015","10:00 PM",33,231,64.8,213.5,89.3
"7/1/2015","11:00 PM",39,269,71.1,269.9,94.3
"07/01/2015","11:59 PM",43,248,72.5,227.5,109.7
"8/1/2015","1:00 AM",30,234,76.6,210.3,117.5
"8/1/2015","2:00 AM",38,212,82.5,221,112
"8/1/2015","3:00 AM",36,208,91.2,309,108.9
"8/1/2015","4:00 AM",NA,194,73,308.6,75.2
"8/1/2015","5:00 AM",82,144,47.5,285.8,80
"8/1/2015","6:00 AM",89,130,45.7,273.9,101.3
"8/1/2015","7:00 AM",79,115,44.6,271.2,86.2
"8/1/2015","8:00 AM",85,111,66.3,298.6,139.4
"8/1/2015","9:00 AM",96,108,78.9,353.3,169.6
"8/1/2015","10:00 AM",82,121,78,272.6,98.5
"8/1/2015","11:00 AM",50,136,75.4,195.7,80.4
"8/1/2015","12:00 PM",34,181,54.3,161.8,72
"8/1/2015","1:00 PM",34,276,43.8,99.8,59
"8/1/2015","2:00 PM",30,298,42.6,89.7,59
"8/1/2015","3:00 PM",37,279,44.9,74.9,NA
"8/1/2015","4:00 PM",37,279,36.3,69,NA
"8/1/2015","5:00 PM",43,366,37.7,70.4,NA
"8/1/2015","6:00 PM",36,381,37,90.7,NA
"8/1/2015","7:00 PM",45,365,45.4,149,NA
"8/1/2015","8:00 PM",42,341,60,166.5,NA
"8/1/2015","9:00 PM",37,302,88.9,191.5,NA
"8/1/2015","10:00 PM",42,273,60.1,174.6,NA
"8/1/2015","11:00 PM",41,257,61.1,206.4,NA
"08/01/2015","11:59 PM",47,239,60.6,221.1,NA
"9/1/2015","1:00 AM",47,226,50.4,223.3,NA
"9/1/2015","2:00 AM",48,221,45.4,238.4,NA
"9/1/2015","3:00 AM",41,200,41.3,206.9,NA
"9/1/2015","4:00 AM",72,187,43.6,199.1,78
"9/1/2015","5:00 AM",85,164,50.6,210.4,75.5
"9/1/2015","6:00 AM",91,162,65.8,175.1,46.2
"9/1/2015","7:00 AM",133,169,72.1,181.7,48.7
"9/1/2015","8:00 AM",141,177,89.4,171.2,58.7
"9/1/2015","9:00 AM",164,215,135.3,179.2,68.5
"9/1/2015","10:00 AM",93,245,78.5,186.7,86
"9/1/2015","11:00 AM",45,277,47.9,171.6,NA
"9/1/2015","12:00 PM",56,298,39,157,39.2
"9/1/2015","1:00 PM",45,369,32.5,157.5,55.3
"9/1/2015","2:00 PM",43,438,36.7,127.8,57.8
"9/1/2015","3:00 PM",46,408,40.3,116.9,47.8
"9/1/2015","4:00 PM",48,414,34.3,112.5,36.4
"9/1/2015","5:00 PM",52,429,30.1,92.2,65.8
"9/1/2015","6:00 PM",56,340,31,104,53.9
"9/1/2015","7:00 PM",58,303,40.2,130.4,65
"9/1/2015","8:00 PM",55,298,50.6,169.3,65.7
"9/1/2015","9:00 PM",52,294,83.4,183.6,74.2
"9/1/2015","10:00 PM",52,248,77.6,217.2,76
"9/1/2015","11:00 PM",47,241,65.3,224.9,78.8
"09/01/2015","11:59 PM",38,208,61.7,219.7,107.4
"10/1/2015","1:00 AM",50,179,64,184.1,115.1
"10/1/2015","2:00 AM",66,191,40.9,133.5,151.4
"10/1/2015","3:00 AM",77,219,40.3,115,144.1
"10/1/2015","4:00 AM",80,224,44.2,115.9,132.3
"10/1/2015","5:00 AM",99,224,54.1,114,114
"10/1/2015","6:00 AM",102,190,64,112.4,112.4
"10/1/2015","7:00 AM",72,177,73.6,128.2,95
"10/1/2015","8:00 AM",89,185,92.6,140.2,110.4
"10/1/2015","9:00 AM",82,183,101.3,154.3,153.7
"10/1/2015","10:00 AM",76,186,70.9,173.8,146.5
"10/1/2015","11:00 AM",61,191,46.7,147.1,108.5
"10/1/2015","12:00 PM",56,244,36.3,96.2,90.8
"10/1/2015","1:00 PM",133,198,30.9,64.9,87.3
"10/1/2015","2:00 PM",66,181,30,61,61.5
"10/1/2015","3:00 PM",58,146,29.3,66.5,43.7
"10/1/2015","4:00 PM",66,150,24.6,91,103.9
"10/1/2015","5:00 PM",70,146,29.5,91.9,53.7
"10/1/2015","6:00 PM",73,117,33.2,86.3,73.6
"10/1/2015","7:00 PM",145,151,42.1,102.9,48.7
"10/1/2015","8:00 PM",108,218,84.1,155.9,57.4
"10/1/2015","9:00 PM",87,238,83.8,267.7,76
"10/1/2015","10:00 PM",84,301,70.5,196.6,77.5
"10/1/2015","11:00 PM",NA,351,66.6,174.7,97.5
"10/01/2015","11:59 PM",69,336,64.9,157.1,103.8
"11/1/2015","1:00 AM",60,298,70.3,161.1,103.6
"11/1/2015","2:00 AM",60,300,63.6,165.6,122.9
"11/1/2015","3:00 AM",NA,310,53,152,135.2
"11/1/2015","4:00 AM",92,330,36.1,146,158.8
"11/1/2015","5:00 AM",98,357,40.9,142.9,140.7
"11/1/2015","6:00 AM",101,338,46.6,136,94.8
"11/1/2015","7:00 AM",105,195,62.8,137.1,92.7
"11/1/2015","8:00 AM",111,160,96.5,142.3,89.6
"11/1/2015","9:00 AM",112,185,139.9,157.1,95.9
"11/1/2015","10:00 AM",78,218,102.8,164,94.9
"11/1/2015","11:00 AM",32,237,38.9,174.9,91.2
"11/1/2015","12:00 PM",38,266,30.9,173.5,63.6
"11/1/2015","1:00 PM",41,248,29.8,189.6,75.8
"11/1/2015","2:00 PM",38,236,28.3,176.7,43.4
"11/1/2015","3:00 PM",33,217,30.9,167.4,58.2
"11/1/2015","4:00 PM",NA,184,30,180,25
"11/1/2015","5:00 PM",52,193,30.6,187.4,40.9
"11/1/2015","6:00 PM",57,231,33.6,175.4,29.4
"11/1/2015","7:00 PM",59,254,39.9,188,47.6
"11/1/2015","8:00 PM",69,242,59.6,231,66.5
"11/1/2015","9:00 PM",48,280,84.8,230.7,85.2
"11/1/2015","10:00 PM",54,302,68.2,218.7,102.3
"11/1/2015","11:00 PM",46,301,69,254.4,120.5
"11/01/2015","11:59 PM",44,262,61.5,219.2,131.9
"12/1/2015","1:00 AM",42,221,58,227.1,199
"12/1/2015","2:00 AM",50,218,67.4,194.6,204.5
"12/1/2015","3:00 AM",57,211,71.7,171.6,131.3
"12/1/2015","4:00 AM",65,213,82.3,147.8,122.2
"12/1/2015","5:00 AM",86,196,62.6,139.6,122.8
"12/1/2015","6:00 AM",104,189,54.3,175.6,98.5
"12/1/2015","7:00 AM",91,192,60,205.5,93.9
"12/1/2015","8:00 AM",117,202,83,179.5,106.5
"12/1/2015","9:00 AM",128,224,90,159.1,131.2
"12/1/2015","10:00 AM",NA,289,90,167,122
"12/1/2015","11:00 AM",NA,321,NA,148,108.4
"12/1/2015","12:00 PM",36,357,39.8,140.9,76.5
"12/1/2015","1:00 PM",31,363,43,133.5,53.3
"12/1/2015","2:00 PM",33,364,43,117,57
"12/1/2015","3:00 PM",36,371,42.9,107,90.7
"12/1/2015","4:00 PM",38,376,46.4,107.2,47.4
"12/1/2015","5:00 PM",42,363,33.9,113.2,43.2
"12/1/2015","6:00 PM",54,327,34.3,125.6,54.9
"12/1/2015","7:00 PM",64,317,46.5,155,36.6
"12/1/2015","8:00 PM",71,278,85.4,196.2,55.4
"12/1/2015","9:00 PM",80,259,138.5,202.9,61.4
"12/1/2015","10:00 PM",82,245,152.3,201.4,82.8
"12/1/2015","11:00 PM",85,219,86.1,215.2,92.7
"12/01/2015","11:59 PM",66,223,77.2,188,102.1
"13/01/2015","1:00 AM",53,235,56.6,190.8,129.4
"13/01/2015","2:00 AM",44,225,59.9,168.8,179.7
"13/01/2015","3:00 AM",49,156,79.4,149.1,144.1
"13/01/2015","4:00 AM",67,135,81.8,158.5,123.7
"13/01/2015","5:00 AM",97,144,90.4,177.9,120.8
"13/01/2015","6:00 AM",97,138,116.9,168,119.1
"13/01/2015","7:00 AM",101,170,115.6,169,119.6
"13/01/2015","8:00 AM",102,176,163.9,244.8,117.3
"13/01/2015","9:00 AM",90,166,164.8,231.4,131.3
"13/01/2015","10:00 AM",79,213,169,209.1,131.9
"13/01/2015","11:00 AM",52,318,97.7,176.9,110.6
"13/01/2015","12:00 PM",NA,265,40,174,110.6
"13/01/2015","1:00 PM",52,238,43,NA,52.3
"13/01/2015","2:00 PM",45,227,37.3,NA,41.6
"13/01/2015","3:00 PM",40,243,39.7,NA,35.9
"13/01/2015","4:00 PM",52,231,44,NA,29.9
"13/01/2015","5:00 PM",51,238,43.9,NA,40.7
"13/01/2015","6:00 PM",60,224,43.4,158,61.6
"13/01/2015","7:00 PM",77,249,48.1,160,35.8
"13/01/2015","8:00 PM",73,274,64.5,223.4,58.4
"13/01/2015","9:00 PM",66,291,90.1,247.4,72.3
"13/01/2015","10:00 PM",45,325,128.4,293.3,65.5
"13/01/2015","11:00 PM",37,309,106.9,376.6,72.2
"13/01/2015","11:59 PM",49,301,90.1,364.2,90.7
"14/01/2015","1:00 AM",42,267,99.4,369.3,151.5
"14/01/2015","2:00 AM",43,207,107.9,306.9,159.3
"14/01/2015","3:00 AM",38,203,102,250.6,187
"14/01/2015","4:00 AM",61,192,108.6,235.2,197.6
"14/01/2015","5:00 AM",167,177,91.7,190.8,189.2
"14/01/2015","6:00 AM",382,167,101.3,182.1,137.4
"14/01/2015","7:00 AM",457,180,154.4,189.9,121.3
"14/01/2015","8:00 AM",493,180,276,297.9,117.1
"14/01/2015","9:00 AM",271,206,212.9,290.6,139
"14/01/2015","10:00 AM",175,188,192.5,211,140.6
"14/01/2015","11:00 AM",61,201,148.1,210.5,151.8
"14/01/2015","12:00 PM",44,208,70.7,238,90.8
"14/01/2015","1:00 PM",39,201,55.8,158,81.5
"14/01/2015","2:00 PM",43,180,61.7,157.5,85.8
"14/01/2015","3:00 PM",33,190,58.8,128.5,53
"14/01/2015","4:00 PM",32,224,50.9,102.5,82.4
"14/01/2015","5:00 PM",36,208,49.9,120.3,47.5
"14/01/2015","6:00 PM",38,201,48.6,133.9,57.4
"14/01/2015","7:00 PM",45,191,45.6,184.9,60.7
"14/01/2015","8:00 PM",50,199,54.2,236.4,60.7
"14/01/2015","9:00 PM",46,229,80,251,86.1
"14/01/2015","10:00 PM",NA,210,73,NA,47
"14/01/2015","11:00 PM",49,206,76.7,NA,65.5
"14/01/2015","11:59 PM",42,206,84.2,NA,53.5
"15/01/2015","1:00 AM",32,246,100.6,NA,71.7
"15/01/2015","2:00 AM",75,256,113.9,NA,95.8
"15/01/2015","3:00 AM",61,258,96.5,NA,64.8
"15/01/2015","4:00 AM",55,229,86.1,NA,83.6
"15/01/2015","5:00 AM",73,183,81.8,NA,78.7
"15/01/2015","6:00 AM",88,181,102,NA,66.3
"15/01/2015","7:00 AM",96,166,110.3,NA,70
"15/01/2015","8:00 AM",98,180,117.9,NA,80.7
"15/01/2015","9:00 AM",87,234,151.3,NA,76.8
"15/01/2015","10:00 AM",57,223,119.8,NA,74.1
"15/01/2015","11:00 AM",52,207,92,NA,66.2
"15/01/2015","12:00 PM",57,229,69.9,NA,75.3
"15/01/2015","1:00 PM",30,197,54.4,NA,47.3
"15/01/2015","2:00 PM",25,169,44.7,NA,47.6
"15/01/2015","3:00 PM",27,176,47.4,NA,37.9
"15/01/2015","4:00 PM",27,113,36.3,NA,36.4
"15/01/2015","5:00 PM",30,128,33.5,NA,32.3
"15/01/2015","6:00 PM",33,159,44.1,72,36
"15/01/2015","7:00 PM",41,190,54,108,36.6
"15/01/2015","8:00 PM",46,220,100,179.8,43.8
"15/01/2015","9:00 PM",57,287,98.6,268.8,52.6
"15/01/2015","10:00 PM",NA,310,88.9,313.9,59.6
"15/01/2015","11:00 PM",34,306,84.4,383.3,65.8
"15/01/2015","11:59 PM",32,290,61.1,321.6,65.2
"16/01/2015","1:00 AM",25,275,62,308,77.1
"16/01/2015","2:00 AM",31,250,62.3,309,76.5
"16/01/2015","3:00 AM",28,234,63.2,306.9,60.4
"16/01/2015","4:00 AM",40,237,58,194.8,55.4
"16/01/2015","5:00 AM",NA,192,58,131,72
"16/01/2015","6:00 AM",53,146,62.6,110.2,87.7
"16/01/2015","7:00 AM",64,153,66.1,114,68.6
"16/01/2015","8:00 AM",79,146,57.4,113.2,66.5
"16/01/2015","9:00 AM",97,160,90,120.7,92.8
"16/01/2015","10:00 AM",86,170,98.3,107.9,88.1
"16/01/2015","11:00 AM",NA,249,68.5,104,65.9
"16/01/2015","12:00 PM",NA,249,52,105,64
"16/01/2015","1:00 PM",40,203,49,95,49
"16/01/2015","2:00 PM",42,132,48.4,80.6,49
"16/01/2015","3:00 PM",48,133,44.4,68,48.2
"16/01/2015","4:00 PM",56,113,47.1,69.3,41.5
"16/01/2015","5:00 PM",58,128,47.2,78.2,46.3
"16/01/2015","6:00 PM",66,167,42.8,87.3,48.6
"16/01/2015","7:00 PM",65,188,51.8,105,45.4
"16/01/2015","8:00 PM",62,220,65.1,155,49.3
"16/01/2015","9:00 PM",62,300,67.2,214.3,53.6
"16/01/2015","10:00 PM",68,332,76.5,278.7,61.1
"16/01/2015","11:00 PM",68,335,73.9,245.4,72.2
"16/01/2015","11:59 PM",63,328,78.5,256,74.8
"17/01/2015","1:00 AM",60,302,66.4,144.5,74
"17/01/2015","2:00 AM",NA,281,57.6,87.9,81.7
"17/01/2015","3:00 AM",68,231,69,80.1,68.4
"17/01/2015","4:00 AM",80,207,68.3,84.8,71.8
"17/01/2015","5:00 AM",93,197,63.3,79.1,71.1
"17/01/2015","6:00 AM",115,177,68.5,83.5,84.4
"17/01/2015","7:00 AM",103,173,95.4,112.4,97.2
"17/01/2015","8:00 AM",143,187,121.4,127.3,91.1
"17/01/2015","9:00 AM",148,172,169.9,141.8,101.7
"17/01/2015","10:00 AM",115,193,155.4,135.7,97.2
"17/01/2015","11:00 AM",68,195,61.5,119,76.5
"17/01/2015","12:00 PM",59,242,40.9,NA,48.3
"17/01/2015","1:00 PM",57,175,39.5,NA,52
"17/01/2015","2:00 PM",NA,160,43.3,95,53.2
"17/01/2015","3:00 PM",NA,113,43.8,55,62.4
"17/01/2015","4:00 PM",53,95,39.9,56.1,46.4
"17/01/2015","5:00 PM",46,104,39.3,59,54.8
"17/01/2015","6:00 PM",55,98,41.6,59.4,53
"17/01/2015","7:00 PM",49,236,48.3,110.5,51
"17/01/2015","8:00 PM",55,245,74.3,127.8,51.1
"17/01/2015","9:00 PM",NA,247,131.4,157,54.3
"17/01/2015","10:00 PM",58,282,134,120.1,74.8
"17/01/2015","11:00 PM",63,317,65,127.6,52
"17/01/2015","11:59 PM",59,414,66.2,149.2,99
"18/01/2015","1:00 AM",47,411,75.5,157.9,94.9
"18/01/2015","2:00 AM",49,406,79,155.9,57.8
"18/01/2015","3:00 AM",48,341,78,153.3,85
"18/01/2015","4:00 AM",58,306,78,160.4,157
"18/01/2015","5:00 AM",67,244,73,141.1,157
"18/01/2015","6:00 AM",94,229,73.4,142.9,108
"18/01/2015","7:00 AM",112,224,77.1,141,104.4
"18/01/2015","8:00 AM",133,225,86.8,142.2,69.9
"18/01/2015","9:00 AM",130,233,106.9,148.7,103.5
"18/01/2015","10:00 AM",118,213,84.9,137.9,147.6
"18/01/2015","11:00 AM",60,241,73.4,133.7,121.8
"18/01/2015","12:00 PM",128,191,53.3,121.9,96.3
"18/01/2015","1:00 PM",80,144,56.1,119,64.2
"18/01/2015","2:00 PM",57,152,51,117.9,64.2
"18/01/2015","3:00 PM",56,107,59,116.2,48.1
"18/01/2015","4:00 PM",53,96,58.8,128.6,50.9
"18/01/2015","5:00 PM",NA,90,57,115,60
"18/01/2015","6:00 PM",60,98,59,108.8,83
"18/01/2015","7:00 PM",65,156,61.7,124.5,83
"18/01/2015","8:00 PM",63,212,79.3,151.3,59
"18/01/2015","9:00 PM",65,248,81,164.2,59
"18/01/2015","10:00 PM",64,283,82.7,228,142
"18/01/2015","11:00 PM",65,296,89.5,219.5,141.8
"18/01/2015","11:59 PM",64,320,98.1,210.3,132.8
"19/01/2015","1:00 AM",65,347,84.1,219.2,83.8
"19/01/2015","2:00 AM",55,279,84.4,187.2,90
"19/01/2015","3:00 AM",53,235,79.2,166.2,78.4
"19/01/2015","4:00 AM",NA,210,72.1,170,65
"19/01/2015","5:00 AM",89,193,66,170.1,130
"19/01/2015","6:00 AM",96,170,73,173.7,130
"19/01/2015","7:00 AM",106,164,75.5,165.4,204
"19/01/2015","8:00 AM",NA,155,91.6,186,207.2
"19/01/2015","9:00 AM",NA,175,89,187,242
"19/01/2015","10:00 AM",87,198,98.6,187.1,220.8
"19/01/2015","11:00 AM",53,243,84.5,168.8,185.9
"19/01/2015","12:00 PM",52,293,70.6,199.2,147.5
"19/01/2015","1:00 PM",NA,258,55.1,220.6,127.8
"19/01/2015","2:00 PM",44,164,56,198,72.2
"19/01/2015","3:00 PM",46,136,56.5,199.1,61.1
"19/01/2015","4:00 PM",54,128,57.4,185.8,43.5
"19/01/2015","5:00 PM",55,98,54.9,162.6,43.2
"19/01/2015","6:00 PM",50,172,59.8,151.3,82.6
"19/01/2015","7:00 PM",49,316,65.6,166,48.4
"19/01/2015","8:00 PM",52,289,71,217,45
"19/01/2015","9:00 PM",NA,282,83,217,80.3
"19/01/2015","10:00 PM",47,238,94.2,233.1,77.7
"19/01/2015","11:00 PM",45,232,97.7,216.8,51.1
"19/01/2015","11:59 PM",47,239,88.7,210.6,88.3
"20/01/2015","1:00 AM",NA,226,94,197,50
"20/01/2015","2:00 AM",64,174,78.1,182.5,NA
"20/01/2015","3:00 AM",84,160,82.8,171.9,NA
"20/01/2015","4:00 AM",88,116,74.5,165,NA
"20/01/2015","5:00 AM",NA,126,71,164,NA
"20/01/2015","6:00 AM",98,167,93.3,154.9,108
"20/01/2015","7:00 AM",120,195,106.4,149.4,163
"20/01/2015","8:00 AM",142,225,109.1,164.5,144.5
"20/01/2015","9:00 AM",164,240,108.6,183.5,94.6
"20/01/2015","10:00 AM",38,243,97.9,200.5,169.7
"20/01/2015","11:00 AM",46,237,91.2,217.9,69.8
"20/01/2015","12:00 PM",41,265,84,213,55.1
